source,ids,num_topics,languages,years
USA,266008957,7,all,2014
USA,266008957,7,all,2015
USA,266008957,7,all,2017
USA,266008957,7,all,all
USA,486678517,7,en,2021
USA,486678517,7,en,2020
USA,486678517,7,en,2019
USA,486678517,7,en,2018
USA,486678517,7,en,2017
USA,486678517,7,en,all
USA,486678517,7,es,2021
USA,486678517,7,es,2020
USA,486678517,7,es,2019
USA,486678517,7,es,2018
USA,486678517,7,es,2017
USA,486678517,7,es,all
USA,486678517,7,fr,2021
USA,486678517,7,fr,2020
USA,486678517,7,fr,2018
USA,486678517,7,fr,2017
USA,486678517,7,fr,all
USA,486678517,7,all,2021
USA,486678517,7,all,2020
USA,486678517,7,all,2019
USA,486678517,7,all,2018
USA,486678517,7,all,2017
USA,486678517,7,all,all
USA,119023613,7,ru,2020
USA,119023613,7,ru,2019
USA,119023613,7,ru,all
USA,119023613,7,en,2021
USA,119023613,7,en,2020
USA,119023613,7,en,2019
USA,119023613,7,en,2018
USA,119023613,7,en,2015
USA,119023613,7,en,2012
USA,119023613,7,en,2017
USA,119023613,7,en,all
USA,119023613,7,all,2021
USA,119023613,7,all,2020
USA,119023613,7,all,2019
USA,119023613,7,all,2018
USA,119023613,7,all,2015
USA,119023613,7,all,2012
USA,119023613,7,all,2017
USA,119023613,7,all,all
USA,67232748,7,en,2021
USA,67232748,7,en,2016
USA,67232748,7,en,2020
USA,67232748,7,en,2019
USA,67232748,7,en,2018
USA,67232748,7,en,2014
USA,67232748,7,en,2015
USA,67232748,7,en,2017
USA,67232748,7,en,all
USA,67232748,7,fr,2020
USA,67232748,7,fr,2018
USA,67232748,7,fr,all
USA,67232748,7,all,2021
USA,67232748,7,all,2016
USA,67232748,7,all,2020
USA,67232748,7,all,2019
USA,67232748,7,all,2018
USA,67232748,7,all,2014
USA,67232748,7,all,2015
USA,67232748,7,all,2017
USA,67232748,7,all,all
USA,86029229,7,en,2021
USA,86029229,7,en,2016
USA,86029229,7,en,2020
USA,86029229,7,en,2019
USA,86029229,7,en,2018
USA,86029229,7,en,2015
USA,86029229,7,en,2017
USA,86029229,7,en,all
USA,86029229,7,all,2021
USA,86029229,7,all,2016
USA,86029229,7,all,2020
USA,86029229,7,all,2019
USA,86029229,7,all,2018
USA,86029229,7,all,2015
USA,86029229,7,all,2017
USA,86029229,7,all,all
USA,238019832,7,en,2021
USA,238019832,7,en,2016
USA,238019832,7,en,2020
USA,238019832,7,en,2019
USA,238019832,7,en,2018
USA,238019832,7,en,2014
USA,238019832,7,en,2015
USA,238019832,7,en,2012
USA,238019832,7,en,2013
USA,238019832,7,en,2017
USA,238019832,7,en,all
USA,238019832,7,fr,2018
USA,238019832,7,fr,2015
USA,238019832,7,fr,all
USA,238019832,7,all,2021
USA,238019832,7,all,2016
USA,238019832,7,all,2020
USA,238019832,7,all,2019
USA,238019832,7,all,2018
USA,238019832,7,all,2014
USA,238019832,7,all,2015
USA,238019832,7,all,2012
USA,238019832,7,all,2013
USA,238019832,7,all,2017
USA,238019832,7,all,all
USA,618334097,7,en,2021
USA,618334097,7,en,2016
USA,618334097,7,en,2020
USA,618334097,7,en,2019
USA,618334097,7,en,2018
USA,618334097,7,en,2014
USA,618334097,7,en,2015
USA,618334097,7,en,2012
USA,618334097,7,en,2013
USA,618334097,7,en,2017
USA,618334097,7,en,all
USA,618334097,7,es,2016
USA,618334097,7,es,all
USA,618334097,7,fr,2016
USA,618334097,7,fr,2014
USA,618334097,7,fr,2015
USA,618334097,7,fr,2012
USA,618334097,7,fr,2013
USA,618334097,7,fr,all
USA,618334097,7,all,2021
USA,618334097,7,all,2016
USA,618334097,7,all,2020
USA,618334097,7,all,2019
USA,618334097,7,all,2018
USA,618334097,7,all,2014
USA,618334097,7,all,2015
USA,618334097,7,all,2012
USA,618334097,7,all,2013
USA,618334097,7,all,2017
USA,618334097,7,all,all
USA,262149951,7,en,2021
USA,262149951,7,en,2016
USA,262149951,7,en,2020
USA,262149951,7,en,2019
USA,262149951,7,en,2018
USA,262149951,7,en,2015
USA,262149951,7,en,2017
USA,262149951,7,en,all
USA,262149951,7,fr,2021
USA,262149951,7,fr,all
USA,262149951,7,all,2021
USA,262149951,7,all,2016
USA,262149951,7,all,2020
USA,262149951,7,all,2019
USA,262149951,7,all,2018
USA,262149951,7,all,2015
USA,262149951,7,all,2017
USA,262149951,7,all,all
USA,216234513,7,en,2021
USA,216234513,7,en,2016
USA,216234513,7,en,2020
USA,216234513,7,en,2019
USA,216234513,7,en,2018
USA,216234513,7,en,2014
USA,216234513,7,en,2015
USA,216234513,7,en,2017
USA,216234513,7,en,all
USA,216234513,7,all,2021
USA,216234513,7,all,2016
USA,216234513,7,all,2020
USA,216234513,7,all,2019
USA,216234513,7,all,2018
USA,216234513,7,all,2014
USA,216234513,7,all,2015
USA,216234513,7,all,2017
USA,216234513,7,all,all
USA,163910493,7,en,2021
USA,163910493,7,en,2016
USA,163910493,7,en,2020
USA,163910493,7,en,2019
USA,163910493,7,en,2018
USA,163910493,7,en,2014
USA,163910493,7,en,2015
USA,163910493,7,en,2017
USA,163910493,7,en,all
USA,163910493,7,fr,2016
USA,163910493,7,fr,all
USA,163910493,7,all,2021
USA,163910493,7,all,2016
USA,163910493,7,all,2020
USA,163910493,7,all,2019
USA,163910493,7,all,2018
USA,163910493,7,all,2014
USA,163910493,7,all,2015
USA,163910493,7,all,2017
USA,163910493,7,all,all
USA,2950969565,7,ru,2021
USA,2950969565,7,ru,2020
USA,2950969565,7,ru,2019
USA,2950969565,7,ru,2018
USA,2950969565,7,ru,2017
USA,2950969565,7,ru,all
USA,2950969565,7,en,2021
USA,2950969565,7,en,2020
USA,2950969565,7,en,2019
USA,2950969565,7,en,2018
USA,2950969565,7,en,2015
USA,2950969565,7,en,2017
USA,2950969565,7,en,all
USA,2950969565,7,fr,2021
USA,2950969565,7,fr,all
USA,2950969565,7,all,2021
USA,2950969565,7,all,2020
USA,2950969565,7,all,2019
USA,2950969565,7,all,2018
USA,2950969565,7,all,2015
USA,2950969565,7,all,2017
USA,2950969565,7,all,all
USA,19981036,7,en,2021
USA,19981036,7,en,2016
USA,19981036,7,en,2020
USA,19981036,7,en,2019
USA,19981036,7,en,2018
USA,19981036,7,en,2014
USA,19981036,7,en,2015
USA,19981036,7,en,2012
USA,19981036,7,en,2017
USA,19981036,7,en,all
USA,19981036,7,fr,2021
USA,19981036,7,fr,2016
USA,19981036,7,fr,2020
USA,19981036,7,fr,2019
USA,19981036,7,fr,all
USA,19981036,7,all,2021
USA,19981036,7,all,2016
USA,19981036,7,all,2020
USA,19981036,7,all,2019
USA,19981036,7,all,2018
USA,19981036,7,all,2014
USA,19981036,7,all,2015
USA,19981036,7,all,2012
USA,19981036,7,all,2017
USA,19981036,7,all,all
USA,2182811810,7,en,2021
USA,2182811810,7,en,2016
USA,2182811810,7,en,2020
USA,2182811810,7,en,2018
USA,2182811810,7,en,2014
USA,2182811810,7,en,2015
USA,2182811810,7,en,2013
USA,2182811810,7,en,all
USA,2182811810,7,all,2021
USA,2182811810,7,all,2016
USA,2182811810,7,all,2020
USA,2182811810,7,all,2018
USA,2182811810,7,all,2014
USA,2182811810,7,all,2015
USA,2182811810,7,all,2013
USA,2182811810,7,all,all
USA,2283571250,7,en,2021
USA,2283571250,7,en,2016
USA,2283571250,7,en,2020
USA,2283571250,7,en,2019
USA,2283571250,7,en,2018
USA,2283571250,7,en,2014
USA,2283571250,7,en,2015
USA,2283571250,7,en,2017
USA,2283571250,7,en,all
USA,2283571250,7,es,2015
USA,2283571250,7,es,all
USA,2283571250,7,fr,2021
USA,2283571250,7,fr,2016
USA,2283571250,7,fr,2020
USA,2283571250,7,fr,2019
USA,2283571250,7,fr,2018
USA,2283571250,7,fr,2014
USA,2283571250,7,fr,2015
USA,2283571250,7,fr,2017
USA,2283571250,7,fr,all
USA,2283571250,7,all,2021
USA,2283571250,7,all,2016
USA,2283571250,7,all,2020
USA,2283571250,7,all,2019
USA,2283571250,7,all,2018
USA,2283571250,7,all,2014
USA,2283571250,7,all,2015
USA,2283571250,7,all,2017
USA,2283571250,7,all,all
USA,3394027354,7,en,2021
USA,3394027354,7,en,2016
USA,3394027354,7,en,2020
USA,3394027354,7,en,2019
USA,3394027354,7,en,2018
USA,3394027354,7,en,2015
USA,3394027354,7,en,2017
USA,3394027354,7,en,all
USA,3394027354,7,all,2021
USA,3394027354,7,all,2016
USA,3394027354,7,all,2020
USA,3394027354,7,all,2019
USA,3394027354,7,all,2018
USA,3394027354,7,all,2015
USA,3394027354,7,all,2017
USA,3394027354,7,all,all
USA,168498034,7,en,2016
USA,168498034,7,en,2020
USA,168498034,7,en,2019
USA,168498034,7,en,2018
USA,168498034,7,en,2014
USA,168498034,7,en,2015
USA,168498034,7,en,2012
USA,168498034,7,en,2017
USA,168498034,7,en,2011
USA,168498034,7,en,2010
USA,168498034,7,en,all
USA,168498034,7,es,2021
USA,168498034,7,es,2016
USA,168498034,7,es,2020
USA,168498034,7,es,2019
USA,168498034,7,es,2018
USA,168498034,7,es,2015
USA,168498034,7,es,2017
USA,168498034,7,es,all
USA,168498034,7,fr,2020
USA,168498034,7,fr,2018
USA,168498034,7,fr,2017
USA,168498034,7,fr,all
USA,168498034,7,all,2021
USA,168498034,7,all,2016
USA,168498034,7,all,2020
USA,168498034,7,all,2019
USA,168498034,7,all,2018
USA,168498034,7,all,2014
USA,168498034,7,all,2015
USA,168498034,7,all,2012
USA,168498034,7,all,2017
USA,168498034,7,all,2011
USA,168498034,7,all,2010
USA,168498034,7,all,all
USA,329542325,7,en,2021
USA,329542325,7,en,2016
USA,329542325,7,en,2020
USA,329542325,7,en,2019
USA,329542325,7,en,2018
USA,329542325,7,en,2014
USA,329542325,7,en,2015
USA,329542325,7,en,2013
USA,329542325,7,en,2017
USA,329542325,7,en,all
USA,329542325,7,es,2015
USA,329542325,7,es,2013
USA,329542325,7,es,all
USA,329542325,7,fr,2014
USA,329542325,7,fr,all
USA,329542325,7,all,2021
USA,329542325,7,all,2016
USA,329542325,7,all,2020
USA,329542325,7,all,2019
USA,329542325,7,all,2018
USA,329542325,7,all,2014
USA,329542325,7,all,2015
USA,329542325,7,all,2013
USA,329542325,7,all,2017
USA,329542325,7,all,all
USA,481225816,7,en,2021
USA,481225816,7,en,2016
USA,481225816,7,en,2020
USA,481225816,7,en,2019
USA,481225816,7,en,2018
USA,481225816,7,en,2014
USA,481225816,7,en,2015
USA,481225816,7,en,2012
USA,481225816,7,en,2013
USA,481225816,7,en,all
USA,481225816,7,fr,2015
USA,481225816,7,fr,all
USA,481225816,7,all,2021
USA,481225816,7,all,2016
USA,481225816,7,all,2020
USA,481225816,7,all,2019
USA,481225816,7,all,2018
USA,481225816,7,all,2014
USA,481225816,7,all,2015
USA,481225816,7,all,2012
USA,481225816,7,all,2013
USA,481225816,7,all,all
USA,24511456,7,en,2021
